time [s],breathing_rate_quality [na] (/api/datatype/1001/)
25022.00000000,1
25023.00000000,1
25024.00000000,1
25025.00000000,1
25026.00000000,1
25027.00000000,1
25028.00000000,1
25029.00000000,1
25030.00000000,1
25031.00000000,1
25032.00000000,1
25033.00000000,1
25034.00000000,1
25035.00000000,1
25036.00000000,1
25037.00000000,1
25038.00000000,1
25039.00000000,1
25040.00000000,1
25041.00000000,1
25042.00000000,1
25043.00000000,1
25044.00000000,1
25045.00000000,1
25046.00000000,1
25047.00000000,1
25048.00000000,1
25049.00000000,1
25050.00000000,1
25051.00000000,1
25052.00000000,1
25053.00000000,1
25054.00000000,1
25055.00000000,1
25056.00000000,1
25057.00000000,1
25058.00000000,1
25059.00000000,1
25060.00000000,1
25061.00000000,1
25062.00000000,1
25063.00000000,1
25064.00000000,1
25065.00000000,1
25066.00000000,1
25067.00000000,1
25068.00000000,1
25069.00000000,1
25070.00000000,1
25071.00000000,1
25072.00000000,1
25073.00000000,1
25074.00000000,1
25075.00000000,1
25076.00000000,1
25077.00000000,1
25078.00000000,1
25079.00000000,1
25080.00000000,1
25081.00000000,1
25082.00000000,1
25083.00000000,1
25084.00000000,1
25085.00000000,1
25086.00000000,1
25087.00000000,1
25088.00000000,1
25089.00000000,1
25090.00000000,1
25091.00000000,1
25092.00000000,1
25093.00000000,1
25094.00000000,1
25095.00000000,1
25096.00000000,1
25097.00000000,1
25098.00000000,1
25099.00000000,1
25100.00000000,1
25101.00000000,1
25102.00000000,1
25103.00000000,1
25104.00000000,1
25105.00000000,1
25106.00000000,1
25107.00000000,1
25108.00000000,1
25109.00000000,1
25110.00000000,1
25111.00000000,1
25112.00000000,1
25113.00000000,1
25114.00000000,1
25115.00000000,1
25116.00000000,1
25117.00000000,1
25118.00000000,1
25119.00000000,1
25120.00000000,1
25121.00000000,1
25122.00000000,1
25123.00000000,1
25124.00000000,1
25125.00000000,1
25126.00000000,1
25127.00000000,1
25128.00000000,1
25129.00000000,1
25130.00000000,1
25131.00000000,1
25132.00000000,1
25133.00000000,1
25134.00000000,1
25135.00000000,1
25136.00000000,1
25137.00000000,1
25138.00000000,1
25139.00000000,1
25140.00000000,1
25141.00000000,1
25142.00000000,1
25143.00000000,1
25144.00000000,1
25145.00000000,1
25146.00000000,1
25147.00000000,1
25148.00000000,1
25149.00000000,1
25150.00000000,1
25151.00000000,1
25152.00000000,1
25153.00000000,1
25154.00000000,1
25155.00000000,1
25156.00000000,1
25157.00000000,1
25158.00000000,1
25159.00000000,1
25160.00000000,1
25161.00000000,1
25162.00000000,1
25163.00000000,1
25164.00000000,1
25165.00000000,1
25166.00000000,1
25167.00000000,1
25168.00000000,1
25169.00000000,1
25170.00000000,1
25171.00000000,1
25172.00000000,1
25173.00000000,1
25174.00000000,1
25175.00000000,1
25176.00000000,1
25177.00000000,1
25178.00000000,1
25179.00000000,1
25180.00000000,1
25181.00000000,1
25182.00000000,1
25183.00000000,1
25184.00000000,1
25185.00000000,1
25186.00000000,1
25187.00000000,1
25188.00000000,1
25189.00000000,1
25190.00000000,1
25191.00000000,1
25192.00000000,1
25193.00000000,1
25194.00000000,1
25195.00000000,1
25196.00000000,1
25197.00000000,1
25198.00000000,1
25199.00000000,1
25200.00000000,1
25201.00000000,1
25202.00000000,1
25203.00000000,1
25204.00000000,1
25205.00000000,1
25206.00000000,1
25207.00000000,1
25208.00000000,1
25209.00000000,1
25210.00000000,1
25211.00000000,1
25212.00000000,1
25213.00000000,1
25214.00000000,1
25215.00000000,1
25216.00000000,1
25217.00000000,1
25218.00000000,1
25219.00000000,1
25220.00000000,1
25221.00000000,1
25222.00000000,1
25223.00000000,1
25224.00000000,1
25225.00000000,1
25226.00000000,1
25227.00000000,1
25228.00000000,1
25229.00000000,1
25230.00000000,1
25231.00000000,1
25232.00000000,1
25233.00000000,1
25234.00000000,1
25235.00000000,1
25236.00000000,1
25237.00000000,1
25238.00000000,1
25239.00000000,1
25240.00000000,1
25241.00000000,1
25242.00000000,1
25243.00000000,1
25244.00000000,1
25245.00000000,1
25246.00000000,1
25247.00000000,1
25248.00000000,1
25249.00000000,1
25250.00000000,1
25251.00000000,1
25252.00000000,1
25253.00000000,1
25254.00000000,1
25255.00000000,1
25256.00000000,1
25257.00000000,1
25258.00000000,1
25259.00000000,1
25260.00000000,1
25261.00000000,1
25262.00000000,1
25263.00000000,1
25264.00000000,1
25265.00000000,1
25266.00000000,1
25267.00000000,1
25268.00000000,1
25269.00000000,1
25270.00000000,1
25271.00000000,1
25272.00000000,1
25273.00000000,1
25274.00000000,1
25275.00000000,1
25276.00000000,1
25277.00000000,1
25278.00000000,1
25279.00000000,1
25280.00000000,1
25281.00000000,1
25282.00000000,1
25283.00000000,1
25284.00000000,1
25285.00000000,1
25286.00000000,1
25287.00000000,1
25288.00000000,1
25289.00000000,1
25290.00000000,1
25291.00000000,1
25292.00000000,1
25293.00000000,1
25294.00000000,1
25295.00000000,1
25296.00000000,1
25297.00000000,1
25298.00000000,1
25299.00000000,1
25300.00000000,1
25301.00000000,1
25302.00000000,1
25303.00000000,1
25304.00000000,1
25305.00000000,1
25306.00000000,1
25307.00000000,1
25308.00000000,1
25309.00000000,1
25310.00000000,1
25311.00000000,1
25312.00000000,1
25313.00000000,1
25314.00000000,1
25315.00000000,1
25316.00000000,1
25317.00000000,1
25318.00000000,1
25319.00000000,1
25320.00000000,1
25321.00000000,1
25322.00000000,1
25323.00000000,1
25324.00000000,1
25325.00000000,1
25326.00000000,1
25327.00000000,1
25328.00000000,1
25329.00000000,1
25330.00000000,1
25331.00000000,1
25332.00000000,1
25333.00000000,1
25334.00000000,1
25335.00000000,1
25336.00000000,1
25337.00000000,1
25338.00000000,1
25339.00000000,1
25340.00000000,1
25341.00000000,1
25342.00000000,1
25343.00000000,1
25344.00000000,1
25345.00000000,1
25346.00000000,1
25347.00000000,1
25348.00000000,1
25349.00000000,1
25350.00000000,1
25351.00000000,1
25352.00000000,1
25353.00000000,1
25354.00000000,1
25355.00000000,1
25356.00000000,1
25357.00000000,1
25358.00000000,1
25359.00000000,1
25360.00000000,1
25361.00000000,1
25362.00000000,1
25363.00000000,1
25364.00000000,1
25365.00000000,1
25366.00000000,1
25367.00000000,1
25368.00000000,1
25369.00000000,1
25370.00000000,1
25371.00000000,1
25372.00000000,1
25373.00000000,1
25374.00000000,1
25375.00000000,1
25376.00000000,1
25377.00000000,1
25378.00000000,1
25379.00000000,1
25380.00000000,1
25381.00000000,1
25382.00000000,1
25383.00000000,1
25384.00000000,1
25385.00000000,1
25386.00000000,1
25387.00000000,1
25388.00000000,1
25389.00000000,1
25390.00000000,1
25391.00000000,1
25392.00000000,1
25393.00000000,1
25394.00000000,1
25395.00000000,1
25396.00000000,1
25397.00000000,1
25398.00000000,1
25399.00000000,1
25400.00000000,1
25401.00000000,1
25402.00000000,1
25403.00000000,1
25404.00000000,1
25405.00000000,1
25406.00000000,1
25407.00000000,1
25408.00000000,1
25409.00000000,1
25410.00000000,1
25411.00000000,1
25412.00000000,1
25413.00000000,1
25414.00000000,1
25415.00000000,1
25416.00000000,1
25417.00000000,1
25418.00000000,1
25419.00000000,1
25420.00000000,1
25421.00000000,1
25422.00000000,1
25423.00000000,1
25424.00000000,1
25425.00000000,1
25426.00000000,1
25427.00000000,1
25428.00000000,1
25429.00000000,1
25430.00000000,1
25431.00000000,1
25432.00000000,1
25433.00000000,1
25434.00000000,1
25435.00000000,1
25436.00000000,1
25437.00000000,1
25438.00000000,1
25439.00000000,1
25440.00000000,1
25441.00000000,1
25442.00000000,1
25443.00000000,1
25444.00000000,1
25445.00000000,1
25446.00000000,1
25447.00000000,1
25448.00000000,1
25449.00000000,1
25450.00000000,1
25451.00000000,1
25452.00000000,1
25453.00000000,1
25454.00000000,1
25455.00000000,1
25456.00000000,1
25457.00000000,1
25458.00000000,1
25459.00000000,1
25460.00000000,1
25461.00000000,1
25462.00000000,1
25463.00000000,1
25464.00000000,1
25465.00000000,1
25466.00000000,1
25467.00000000,1
25468.00000000,1
25469.00000000,1
25470.00000000,1
25471.00000000,1
25472.00000000,1
25473.00000000,1
25474.00000000,1
25475.00000000,1
25476.00000000,1
25477.00000000,1
25478.00000000,1
25479.00000000,1
25480.00000000,1
25481.00000000,1
25482.00000000,1
25483.00000000,1
25484.00000000,1
25485.00000000,1
25486.00000000,1
25487.00000000,1
25488.00000000,1
25489.00000000,1
25490.00000000,1
25491.00000000,1
25492.00000000,1
25493.00000000,1
25494.00000000,1
25495.00000000,1
25496.00000000,1
25497.00000000,1
25498.00000000,1
25499.00000000,1
25500.00000000,1
25501.00000000,1
25502.00000000,1
25503.00000000,1
25504.00000000,1
25505.00000000,1
25506.00000000,1
25507.00000000,1
25508.00000000,1
25509.00000000,1
25510.00000000,1
25511.00000000,1
25512.00000000,1
25513.00000000,1
25514.00000000,1
25515.00000000,1
25516.00000000,1
25517.00000000,1
25518.00000000,1
25519.00000000,1
25520.00000000,1
25521.00000000,1
25522.00000000,1
25523.00000000,1
25524.00000000,1
25525.00000000,1
25526.00000000,1
25527.00000000,1
25528.00000000,1
25529.00000000,1
25530.00000000,1
25531.00000000,1
25532.00000000,1
25533.00000000,1
25534.00000000,1
25535.00000000,1
25536.00000000,1
25537.00000000,1
25538.00000000,1
25539.00000000,1
25540.00000000,1
25541.00000000,1
25542.00000000,1
25543.00000000,1
25544.00000000,1
25545.00000000,1
25546.00000000,1
25547.00000000,1
25548.00000000,1
25549.00000000,1
25550.00000000,1
25551.00000000,1
25552.00000000,1
25553.00000000,1
25554.00000000,1
25555.00000000,1
25556.00000000,1
25557.00000000,1
25558.00000000,1
25559.00000000,1
25560.00000000,1
25561.00000000,1
25562.00000000,1
25563.00000000,1
25564.00000000,1
25565.00000000,1
25566.00000000,1
25567.00000000,1
25568.00000000,1
25569.00000000,1
25570.00000000,1
25571.00000000,1
25572.00000000,1
25573.00000000,1
25574.00000000,1
25575.00000000,1
25576.00000000,1
25577.00000000,1
25578.00000000,1
25579.00000000,1
25580.00000000,1
25581.00000000,1
25582.00000000,1
25583.00000000,1
25584.00000000,1
25585.00000000,1
25586.00000000,1
25587.00000000,1
25588.00000000,1
25589.00000000,1
25590.00000000,1
25591.00000000,1
25592.00000000,1
25593.00000000,1
25594.00000000,1
25595.00000000,1
25596.00000000,1
25597.00000000,1
25598.00000000,1
25599.00000000,1
25600.00000000,1
25601.00000000,1
25602.00000000,1
25603.00000000,1
25604.00000000,1
25605.00000000,1
25606.00000000,1
25607.00000000,1
25608.00000000,1
25609.00000000,1
25610.00000000,1
25611.00000000,1
25612.00000000,1
25613.00000000,1
25614.00000000,1
25615.00000000,1
25616.00000000,1
25617.00000000,1
25618.00000000,1
25619.00000000,1
25620.00000000,1
25621.00000000,1
25622.00000000,1
25623.00000000,1
25624.00000000,1
25625.00000000,1
25626.00000000,1
25627.00000000,1
25628.00000000,1
25629.00000000,1
25630.00000000,1
25631.00000000,1
25632.00000000,1
25633.00000000,1
25634.00000000,1
25635.00000000,1
25636.00000000,1
25637.00000000,1
25638.00000000,1
25639.00000000,1
25640.00000000,1
25641.00000000,1
25642.00000000,1
25643.00000000,1
25644.00000000,1
25645.00000000,1
25646.00000000,1
25647.00000000,1
25648.00000000,1
25649.00000000,1
25650.00000000,1
25651.00000000,1
25652.00000000,1
25653.00000000,1
25654.00000000,1
25655.00000000,1
25656.00000000,1
25657.00000000,1
25658.00000000,1
25659.00000000,1
25660.00000000,1
25661.00000000,1
25662.00000000,1
25663.00000000,1
25664.00000000,1
25665.00000000,1
25666.00000000,1
25667.00000000,1
25668.00000000,1
25669.00000000,1
25670.00000000,1
25671.00000000,1
25672.00000000,1
25673.00000000,1
25674.00000000,1
25675.00000000,1
25676.00000000,1
25677.00000000,1
25678.00000000,1
25679.00000000,1
25680.00000000,1
25681.00000000,1
25682.00000000,1
25683.00000000,1
25684.00000000,1
25685.00000000,1
25686.00000000,1
25687.00000000,1
25688.00000000,1
25689.00000000,1
25690.00000000,1
25691.00000000,1
25692.00000000,1
25693.00000000,1
25694.00000000,1
25695.00000000,1
25696.00000000,1
25697.00000000,1
25698.00000000,1
25699.00000000,1
25700.00000000,1
25701.00000000,1
25702.00000000,1
25703.00000000,1
25704.00000000,1
25705.00000000,1
25706.00000000,1
25707.00000000,1
25708.00000000,1
25709.00000000,1
25710.00000000,1
25711.00000000,1
25712.00000000,1
25713.00000000,1
25714.00000000,1
25715.00000000,1
25716.00000000,1
25717.00000000,1
25718.00000000,1
25719.00000000,1
25720.00000000,1
25721.00000000,1
25722.00000000,1
25723.00000000,1
25724.00000000,1
25725.00000000,1
25726.00000000,1
25727.00000000,1
25728.00000000,1
25729.00000000,1
25730.00000000,1
25731.00000000,1
25732.00000000,1
25733.00000000,1
25734.00000000,1
25735.00000000,1
25736.00000000,1
25737.00000000,1
25738.00000000,1
25739.00000000,1
25740.00000000,1
25741.00000000,1
25742.00000000,1
25743.00000000,1
25744.00000000,1
25745.00000000,1
25746.00000000,1
25747.00000000,1
25748.00000000,1
25749.00000000,1
25750.00000000,1
25751.00000000,1
25752.00000000,1
25753.00000000,1
25754.00000000,1
25755.00000000,1
25756.00000000,1
25757.00000000,1
25758.00000000,1
25759.00000000,1
25760.00000000,1
25761.00000000,1
25762.00000000,1
25763.00000000,1
25764.00000000,1
25765.00000000,1
25766.00000000,1
25767.00000000,1
25768.00000000,1
25769.00000000,1
25770.00000000,1
25771.00000000,1
25772.00000000,1
25773.00000000,1
25774.00000000,1
25775.00000000,1
25776.00000000,1
25777.00000000,1
25778.00000000,1
25779.00000000,1
25780.00000000,1
25781.00000000,1
25782.00000000,1
25783.00000000,1
25784.00000000,1
25785.00000000,1
25786.00000000,1
25787.00000000,1
25788.00000000,1
25789.00000000,1
25790.00000000,1
25791.00000000,1
25792.00000000,1
25793.00000000,1
25794.00000000,1
25795.00000000,1
25796.00000000,1
25797.00000000,1
25798.00000000,1
25799.00000000,1
25800.00000000,1
25801.00000000,1
25802.00000000,1
25803.00000000,1
25804.00000000,1
25805.00000000,1
25806.00000000,1
25807.00000000,1
25808.00000000,1
25809.00000000,1
25810.00000000,1
25811.00000000,1
25812.00000000,1
25813.00000000,1
25814.00000000,1
25815.00000000,1
25816.00000000,1
25817.00000000,1
25818.00000000,1
25819.00000000,1
25820.00000000,1
25821.00000000,1
25822.00000000,1
25823.00000000,1
25824.00000000,1
25825.00000000,1
25826.00000000,1
25827.00000000,1
25828.00000000,1
25829.00000000,1
25830.00000000,1
25831.00000000,1
25832.00000000,1
25833.00000000,1
25834.00000000,1
25835.00000000,1
25836.00000000,1
25837.00000000,1
25838.00000000,1
25839.00000000,1
25840.00000000,1
25841.00000000,1
25842.00000000,1
25843.00000000,1
25844.00000000,1
25845.00000000,1
25846.00000000,1
25847.00000000,1
25848.00000000,1
25849.00000000,1
25850.00000000,1
25851.00000000,1
25852.00000000,1
25853.00000000,1
25854.00000000,1
25855.00000000,1
25856.00000000,1
25857.00000000,1
25858.00000000,1
25859.00000000,1
25860.00000000,1
25861.00000000,1
25862.00000000,1
25863.00000000,1
25864.00000000,1
25865.00000000,1
25866.00000000,1
25867.00000000,1
25868.00000000,1
25869.00000000,1
25870.00000000,1
25871.00000000,1
25872.00000000,1
25873.00000000,1
25874.00000000,1
25875.00000000,1
25876.00000000,1
25877.00000000,1
25878.00000000,1
25879.00000000,1
25880.00000000,1
25881.00000000,1
25882.00000000,1
25883.00000000,1
25884.00000000,1
25885.00000000,1
25886.00000000,1
25887.00000000,1
25888.00000000,1
25889.00000000,1
25890.00000000,1
25891.00000000,1
25892.00000000,1
25893.00000000,1
25894.00000000,1
25895.00000000,1
25896.00000000,1
25897.00000000,1
25898.00000000,1
25899.00000000,1
25900.00000000,1
25901.00000000,1
25902.00000000,1
25903.00000000,1
25904.00000000,1
25905.00000000,1
25906.00000000,1
25907.00000000,1
25908.00000000,1
25909.00000000,1
25910.00000000,1
25911.00000000,1
25912.00000000,1
25913.00000000,1
25914.00000000,1
25915.00000000,1
25916.00000000,1
25917.00000000,1
25918.00000000,1
25919.00000000,1
25920.00000000,1
25921.00000000,1
25922.00000000,1
25923.00000000,1
25924.00000000,1
25925.00000000,1
25926.00000000,1
25927.00000000,1
25928.00000000,1
25929.00000000,1
25930.00000000,1
25931.00000000,1
25932.00000000,1
25933.00000000,1
25934.00000000,1
25935.00000000,1
25936.00000000,1
25937.00000000,1
25938.00000000,1
25939.00000000,1
25940.00000000,1
25941.00000000,1
25942.00000000,1
25943.00000000,1
25944.00000000,1
25945.00000000,1
25946.00000000,1
25947.00000000,1
25948.00000000,1
25949.00000000,1
25950.00000000,1
25951.00000000,1
25952.00000000,1
25953.00000000,1
25954.00000000,1
25955.00000000,1
25956.00000000,1
25957.00000000,1
25958.00000000,1
25959.00000000,1
25960.00000000,1
25961.00000000,1
25962.00000000,1
25963.00000000,1
25964.00000000,1
25965.00000000,1
25966.00000000,1
25967.00000000,1
25968.00000000,1
25969.00000000,1
25970.00000000,1
25971.00000000,1
25972.00000000,1
25973.00000000,1
25974.00000000,1
25975.00000000,1
25976.00000000,1
25977.00000000,1
25978.00000000,1
25979.00000000,1
25980.00000000,1
25981.00000000,1
25982.00000000,1
25983.00000000,1
25984.00000000,1
25985.00000000,1
25986.00000000,1
25987.00000000,1
25988.00000000,1
25989.00000000,1
25990.00000000,1
25991.00000000,1
25992.00000000,1
25993.00000000,1
25994.00000000,1
25995.00000000,1
25996.00000000,1
25997.00000000,1
25998.00000000,1
25999.00000000,1
26000.00000000,1
26001.00000000,1
26002.00000000,1
26003.00000000,1
26004.00000000,1
26005.00000000,1
26006.00000000,1
26007.00000000,1
26008.00000000,1
26009.00000000,1
26010.00000000,1
26011.00000000,1
26012.00000000,1
26013.00000000,1
26014.00000000,1
26015.00000000,1
26016.00000000,1
26017.00000000,1
26018.00000000,1
26019.00000000,1
26020.00000000,1
26021.00000000,1
26022.00000000,1
26023.00000000,1
26024.00000000,1
26025.00000000,1
26026.00000000,1
26027.00000000,1
26028.00000000,1
26029.00000000,1
26030.00000000,1
26031.00000000,1
26032.00000000,1
26033.00000000,1
26034.00000000,1
26035.00000000,1
26036.00000000,1
26037.00000000,1
26038.00000000,1
26039.00000000,1
26040.00000000,1
26041.00000000,1
26042.00000000,1
26043.00000000,1
26044.00000000,1
26045.00000000,1
26046.00000000,1
26047.00000000,1
26048.00000000,1
26049.00000000,1
26050.00000000,1
26051.00000000,1
26052.00000000,1
26053.00000000,1
26054.00000000,1
26055.00000000,1
26056.00000000,1
26057.00000000,1
26058.00000000,1
26059.00000000,1
26060.00000000,1
26061.00000000,1
26062.00000000,1
26063.00000000,1
26064.00000000,1
26065.00000000,1
26066.00000000,1
26067.00000000,1
26068.00000000,1
26069.00000000,1
26070.00000000,1
26071.00000000,1
26072.00000000,1
26073.00000000,1
26074.00000000,1
26075.00000000,1
26076.00000000,1
26077.00000000,1
26078.00000000,1
26079.00000000,1
26080.00000000,1
26081.00000000,1
26082.00000000,1
26083.00000000,1
26084.00000000,1
26085.00000000,1
26086.00000000,1
26087.00000000,1
26088.00000000,1
26089.00000000,1
26090.00000000,1
26091.00000000,1
26092.00000000,1
26093.00000000,1
26094.00000000,1
26095.00000000,1
26096.00000000,1
26097.00000000,1
26098.00000000,1
26099.00000000,1
26100.00000000,1
26101.00000000,1
26102.00000000,1
26103.00000000,1
26104.00000000,1
26105.00000000,1
26106.00000000,1
26107.00000000,1
26108.00000000,1
26109.00000000,1
26110.00000000,1
26111.00000000,1
26112.00000000,1
26113.00000000,1
26114.00000000,1
26115.00000000,1
26116.00000000,1
26117.00000000,1
26118.00000000,1
26119.00000000,1
26120.00000000,1
26121.00000000,1
26122.00000000,1
26123.00000000,1
26124.00000000,1
26125.00000000,1
26126.00000000,1
26127.00000000,1
26128.00000000,1
26129.00000000,1
26130.00000000,1
26131.00000000,1
26132.00000000,1
26133.00000000,1
26134.00000000,1
26135.00000000,1
26136.00000000,1
26137.00000000,1
26138.00000000,1
26139.00000000,1
26140.00000000,1
26141.00000000,1
26142.00000000,1
26143.00000000,1
26144.00000000,1
26145.00000000,1
26146.00000000,1
26147.00000000,1
26148.00000000,1
26149.00000000,1
26150.00000000,1
26151.00000000,1
26152.00000000,1
26153.00000000,1
26154.00000000,1
26155.00000000,1
26156.00000000,1
26157.00000000,1
26158.00000000,1
26159.00000000,1
26160.00000000,1
26161.00000000,1
26162.00000000,1
26163.00000000,1
26164.00000000,1
26165.00000000,1
26166.00000000,1
26167.00000000,1
26168.00000000,1
26169.00000000,1
26170.00000000,1
26171.00000000,1
26172.00000000,1
26173.00000000,1
26174.00000000,1
26175.00000000,1
26176.00000000,1
26177.00000000,1
26178.00000000,1
26179.00000000,1
26180.00000000,1
26181.00000000,1
26182.00000000,1
26183.00000000,1
26184.00000000,1
26185.00000000,1
26186.00000000,1
26187.00000000,1
26188.00000000,1
26189.00000000,1
26190.00000000,1
26191.00000000,1
26192.00000000,1
26193.00000000,1
26194.00000000,1
26195.00000000,1
26196.00000000,1
26197.00000000,1
26198.00000000,1
26199.00000000,1
26200.00000000,1
26201.00000000,1
26202.00000000,1
26203.00000000,1
26204.00000000,1
26205.00000000,1
26206.00000000,1
26207.00000000,1
26208.00000000,1
26209.00000000,1
26210.00000000,1
26211.00000000,1
26212.00000000,1
26213.00000000,1
26214.00000000,1
26215.00000000,1
26216.00000000,1
26217.00000000,1
26218.00000000,1
26219.00000000,1
26220.00000000,1
26221.00000000,1
26222.00000000,1
26223.00000000,1
26224.00000000,1
26225.00000000,1
26226.00000000,1
26227.00000000,1
26228.00000000,1
26229.00000000,1
26230.00000000,1
26231.00000000,1
26232.00000000,1
26233.00000000,1
26234.00000000,1
26235.00000000,1
26236.00000000,1
26237.00000000,1
26238.00000000,1
26239.00000000,1
26240.00000000,1
26241.00000000,1
26242.00000000,1
26243.00000000,1
26244.00000000,1
26245.00000000,1
26246.00000000,1
26247.00000000,1
26248.00000000,1
26249.00000000,1
26250.00000000,1
26251.00000000,1
26252.00000000,1
26253.00000000,1
26254.00000000,1
26255.00000000,1
26256.00000000,1
26257.00000000,1
26258.00000000,1
26259.00000000,1
26260.00000000,1
26261.00000000,1
26262.00000000,1
26263.00000000,1
26264.00000000,1
26265.00000000,1
26266.00000000,1
26267.00000000,1
26268.00000000,1
26269.00000000,1
26270.00000000,1
26271.00000000,1
26272.00000000,1
26273.00000000,1
26274.00000000,1
26275.00000000,1
26276.00000000,1
26277.00000000,1
26278.00000000,1
26279.00000000,1
26280.00000000,1
26281.00000000,1
26282.00000000,1
26283.00000000,1
26284.00000000,1
26285.00000000,1
26286.00000000,1
26287.00000000,1
26288.00000000,1
26289.00000000,1
26290.00000000,1
26291.00000000,1
26292.00000000,1
26293.00000000,1
26294.00000000,1
26295.00000000,1
26296.00000000,1
26297.00000000,1
26298.00000000,1
26299.00000000,1
26300.00000000,1
26301.00000000,1
26302.00000000,1
26303.00000000,1
26304.00000000,1
26305.00000000,1
26306.00000000,1
26307.00000000,1
26308.00000000,1
26309.00000000,1
26310.00000000,1
26311.00000000,1
26312.00000000,1
26313.00000000,1
26314.00000000,1
26315.00000000,1
26316.00000000,1
26317.00000000,1
26318.00000000,1
26319.00000000,1
26320.00000000,1
26321.00000000,1
26322.00000000,1
26323.00000000,1
26324.00000000,1
26325.00000000,1
26326.00000000,1
26327.00000000,1
26328.00000000,1
26329.00000000,1
26330.00000000,1
26331.00000000,1
26332.00000000,1
26333.00000000,1
26334.00000000,1
26335.00000000,1
26336.00000000,1
26337.00000000,1
26338.00000000,1
26339.00000000,1
26340.00000000,1
26341.00000000,1
26342.00000000,1
26343.00000000,1
26344.00000000,1
26345.00000000,1
26346.00000000,1
26347.00000000,1
26348.00000000,1
26349.00000000,1
26350.00000000,1
26351.00000000,1
26352.00000000,1
26353.00000000,1
26354.00000000,1
26355.00000000,1
26356.00000000,1
26357.00000000,1
26358.00000000,1
26359.00000000,1
26360.00000000,1
26361.00000000,1
26362.00000000,1
26363.00000000,1
26364.00000000,1
26365.00000000,1
26366.00000000,1
26367.00000000,1
26368.00000000,1
26369.00000000,1
26370.00000000,1
26371.00000000,1
26372.00000000,1
26373.00000000,1
26374.00000000,1
26375.00000000,1
26376.00000000,1
26377.00000000,1
26378.00000000,1
26379.00000000,1
26380.00000000,1
26381.00000000,1
26382.00000000,1
26383.00000000,1
26384.00000000,1
26385.00000000,1
26386.00000000,1
26387.00000000,1
26388.00000000,1
26389.00000000,1
26390.00000000,1
26391.00000000,1
26392.00000000,1
26393.00000000,1
26394.00000000,1
26395.00000000,1
26396.00000000,1
26397.00000000,1
26398.00000000,1
26399.00000000,1
26400.00000000,1
26401.00000000,1
26402.00000000,1
26403.00000000,1
26404.00000000,1
26405.00000000,1
26406.00000000,1
26407.00000000,1
26408.00000000,1
26409.00000000,1
26410.00000000,1
26411.00000000,1
26412.00000000,1
26413.00000000,1
26414.00000000,1
26415.00000000,1
26416.00000000,1
26417.00000000,1
26418.00000000,1
26419.00000000,1
26420.00000000,1
26421.00000000,1
26422.00000000,1
26423.00000000,1
26424.00000000,1
26425.00000000,1
26426.00000000,1
26427.00000000,1
26428.00000000,1
26429.00000000,1
26430.00000000,1
26431.00000000,1
26432.00000000,1
26433.00000000,1
26434.00000000,1
26435.00000000,1
26436.00000000,1
26437.00000000,1
26438.00000000,1
26439.00000000,1
26440.00000000,1
26441.00000000,1
26442.00000000,1
26443.00000000,1
26444.00000000,1
26445.00000000,1
26446.00000000,1
26447.00000000,1
26448.00000000,1
26449.00000000,1
26450.00000000,1
26451.00000000,1
26452.00000000,1
26453.00000000,1
26454.00000000,1
26455.00000000,1
26456.00000000,1
26457.00000000,1
26458.00000000,1
26459.00000000,1
26460.00000000,1
26461.00000000,1
26462.00000000,1
26463.00000000,1
26464.00000000,1
26465.00000000,1
26466.00000000,1
26467.00000000,1
26468.00000000,1
26469.00000000,1
26470.00000000,1
26471.00000000,1
26472.00000000,1
26473.00000000,1
26474.00000000,1
26475.00000000,1
26476.00000000,1
26477.00000000,1
26478.00000000,1
26479.00000000,1
26480.00000000,1
26481.00000000,1
26482.00000000,1
26483.00000000,1
26484.00000000,1
26485.00000000,1
26486.00000000,1
26487.00000000,1
26488.00000000,1
26489.00000000,1
26490.00000000,1
26491.00000000,1
26492.00000000,1
26493.00000000,1
26494.00000000,1
26495.00000000,1
26496.00000000,1
26497.00000000,1
26498.00000000,1
26499.00000000,1
26500.00000000,1
26501.00000000,1
26502.00000000,1
26503.00000000,1
26504.00000000,1
26505.00000000,1
26506.00000000,1
26507.00000000,1
26508.00000000,1
26509.00000000,1
26510.00000000,1
26511.00000000,1
26512.00000000,1
26513.00000000,1
26514.00000000,1
26515.00000000,1
26516.00000000,1
26517.00000000,1
26518.00000000,1
26519.00000000,1
26520.00000000,1
26521.00000000,1
26522.00000000,1
26523.00000000,1
26524.00000000,1
26525.00000000,1
26526.00000000,1
26527.00000000,1
26528.00000000,1
26529.00000000,1
26530.00000000,1
26531.00000000,1
26532.00000000,1
26533.00000000,1
26534.00000000,1
26535.00000000,1
26536.00000000,1
26537.00000000,1
26538.00000000,1
26539.00000000,1
26540.00000000,1
26541.00000000,1
26542.00000000,1
26543.00000000,1
26544.00000000,1
26545.00000000,1
26546.00000000,1
26547.00000000,1
26548.00000000,1
26549.00000000,1
26550.00000000,1
26551.00000000,1
26552.00000000,1
26553.00000000,1
26554.00000000,1
26555.00000000,1
26556.00000000,1
26557.00000000,1
26558.00000000,1
26559.00000000,1
26560.00000000,1
26561.00000000,1
26562.00000000,1
26563.00000000,1
26564.00000000,1
26565.00000000,1
26566.00000000,1
26567.00000000,1
26568.00000000,1
26569.00000000,1
26570.00000000,1
26571.00000000,1
26572.00000000,1
26573.00000000,1
